event_id,x_reco,y_reco,z_reco,multiplicity,mean_start_dist,mean_dca,max_dca,avg_length,avg_nhits,avg_energy,avg_dedx,max_opening_angle,mean_opening_angle,min_dist_to_true,label
282,779.6297743208775,-75773.63486396938,12825.5,1,0.0,0.0,0.0,190.78298950195312,8.0,31.025446891784668,0.16262166230216793,0.0,0.0,68614.38731047748,0
282,-1244.931684344384,-2435.9234942499534,12660.5,1,0.0,0.0,0.0,218.7826385498047,8.0,29.49839687347412,0.1348296970408782,0.0,0.0,917.7890053477685,0
283,-2730.977555034732,21.882697463755118,12464.942983730889,2,253.53397868965848,71.96829105650241,71.9682910565026,180.73276901245117,8.0,10.946704030036926,0.05761398517888927,48.10541082965515,48.10541082965515,836.3355487485137,0
283,-2852.765107936933,1132.3877692219594,12275.5,1,0.0,0.0,0.0,206.63101959228516,8.0,10.645110607147217,0.05151748574900158,0.0,0.0,1440.8715497414812,0
284,-1514.4341341471595,-3771.829431525648,13375.5,1,0.0,0.0,0.0,1539.778076171875,25.0,82.06778335571289,0.05329844905945538,0.0,0.0,1275.795056434928,0
284,-669.4369022596215,-4714.930017011982,13210.5,1,0.0,0.0,0.0,1978.5377197265625,31.0,91.82796859741211,0.04641203838666412,0.0,0.0,1385.1126357420035,0
285,-2504.5431488297063,3546.4440365592454,14913.0,1,0.0,0.0,0.0,475.766845703125,9.0,17.778194904327393,0.03736745228233254,0.0,0.0,2501.025120193862,0
285,1515.6718602530214,-1524.5286454664101,12660.5,1,0.0,0.0,0.0,1458.6918334960938,28.0,104.69403076171875,0.07177254877117889,0.0,0.0,955.4353538587352,0
286,-1239.9799218136018,329.87350334126495,13045.5,1,0.0,0.0,0.0,719.6732788085938,13.5,33.978549003601074,0.04721385384747361,0.0,0.0,584.8023860973077,0
286,-1191.978508508968,-3960.9271116095606,13210.5,1,0.0,0.0,0.0,299.0480651855469,7.0,16.411102294921875,0.05487780796956325,0.0,0.0,1218.685170328933,0
287,1864.0837845605338,-317.2635059758177,16113.0,1,0.0,0.0,0.0,558.2165222167969,10.5,22.101737022399902,0.03959348414595324,0.0,0.0,254.76490230705062,1
287,465.8295655523211,-638.1592846105864,11670.5,1,0.0,0.0,0.0,1416.9505004882812,32.5,102.98095703125,0.0726778790054859,0.0,0.0,81.09424252934718,1
288,491.275855216898,2579.272876070505,12165.5,1,0.0,0.0,0.0,591.1919860839844,18.0,40.898807525634766,0.06918024683748793,0.0,0.0,2267.805153892881,0
288,1587.3842398502147,1846.275508247562,14833.0,1,0.0,0.0,0.0,695.3357849121094,12.5,26.268202781677246,0.03777772315428517,0.0,0.0,1205.463641862424,0
288,-470.70583776344233,-1673.4291691448607,14129.220623207057,3,159.60879392607512,88.28371298830307,93.27388741049079,699.3629353841146,10.333333333333334,27.277685324350994,0.03642723151019003,116.35119939793633,79.77456692284308,878.0099425855523,0
289,820.856265553226,-831.4582067306831,14353.0,1,0.0,0.0,0.0,1310.30810546875,20.0,68.72506713867188,0.052449547439902426,0.0,0.0,301.28015596789936,0
289,1414.2698262299018,-355.08372508954653,13953.0,1,0.0,0.0,0.0,394.7025604248047,7.0,20.795022010803223,0.05268529798342899,0.0,0.0,116.05349709457934,1
290,-339.38138217752567,-1910.0775007055224,11835.5,1,0.0,0.0,0.0,706.817626953125,20.0,54.279401779174805,0.07679406923276197,0.0,0.0,968.6504078698636,0
290,-415.36232277804606,0.0,12880.5,1,0.0,0.0,0.0,308.14073181152344,8.0,25.634934902191162,0.0831922957782516,0.0,0.0,853.8159646141497,0
291,-738.1504495948284,67780.53045221827,12990.5,1,0.0,0.0,0.0,625.2935791015625,13.5,35.273942947387695,0.05641181058994749,0.0,0.0,66705.00464751762,0
291,538.769517335843,-40782.2570690109,14753.0,1,0.0,0.0,0.0,601.3448181152344,12.0,22.045586585998535,0.03666047485882549,0.0,0.0,34044.35358570234,0
292,-1764.2718765583722,-4156.616875316031,12605.5,1,0.0,0.0,0.0,542.3368225097656,15.5,76.24063110351562,0.14057800971488119,0.0,0.0,1153.0062614082913,0
293,2501.682243113007,1383.0859999059467,14033.0,1,0.0,0.0,0.0,298.9240264892578,5.0,8.194873332977295,0.02741456894322875,0.0,0.0,988.3285313604591,0
293,2445.007848627867,822.2882684877513,13430.5,1,0.0,0.0,0.0,561.9625854492188,7.5,15.791639804840088,0.028100873997183723,0.0,0.0,515.3387448860198,0
294,1974.4666339371465,2002.5243752024762,15793.0,1,0.0,0.0,0.0,406.1905975341797,8.0,16.569212436676025,0.04079171831465591,0.0,0.0,1676.7844426660056,0
294,1956.5454741255583,-1316.6165801574025,15953.0,1,0.0,0.0,0.0,269.80088806152344,5.5,9.01614236831665,0.03341776386688792,0.0,0.0,313.93684598987585,0
295,-268.3319458302067,1346.9868378540123,16193.0,1,0.0,0.0,0.0,183.7672119140625,6.0,12.663713693618774,0.06891171478152955,0.0,0.0,780.9388208370942,0
295,-244.7138961381961,-521.4585683836704,16273.0,1,0.0,0.0,0.0,338.28053283691406,5.0,12.35368013381958,0.036519039479505966,0.0,0.0,520.7370053094231,0
295,-2167.740374957148,-2591.1170235648187,13565.5,1,0.0,0.0,0.0,954.5596008300781,16.0,58.52811241149902,0.06131425671126601,0.0,0.0,864.6758334225344,0
295,1711.734071976643,-925.7193252006846,11615.5,1,0.0,0.0,0.0,901.6339721679688,25.5,87.78728485107422,0.09736465967446932,0.0,0.0,223.1869098328261,1
296,2724.788714270889,-911.29786983039,12385.5,1,0.0,0.0,0.0,652.0560302734375,16.5,47.69978141784668,0.0731528874870522,0.0,0.0,98.79776462977344,1
296,2944.183942042751,-989.6121556414146,13045.5,1,0.0,0.0,0.0,167.71758651733398,5.5,14.10073471069336,0.08407427630874009,0.0,0.0,508.77310126161024,0
297,1682.90156000739,584.2930342821683,14353.0,1,0.0,0.0,0.0,803.8569946289062,12.5,34.04707336425781,0.04235463968311348,0.0,0.0,547.2698717382041,0
297,-2926.962980191406,-2834.9363802008047,14193.0,1,0.0,0.0,0.0,617.3533325195312,10.5,32.24288749694824,0.05222760743083568,0.0,0.0,552.7656851771817,0
298,1614.9433542251031,-308.28763971994795,14193.0,1,0.0,0.0,0.0,1232.7386474609375,20.5,51.232452392578125,0.04155986550604317,0.0,0.0,677.7356411249392,0
298,160.0722254085049,3765.4271212713793,12385.5,1,0.0,0.0,0.0,151.89354705810547,6.5,16.9986629486084,0.11191168603170296,0.0,0.0,2800.6597705689883,0
298,190.47288632022446,-413.62506672021004,12165.5,1,0.0,0.0,0.0,1309.0523071289062,29.0,80.12368774414062,0.061207399664473916,0.0,0.0,271.8227172174689,1
299,443.78210060455183,5024.649610124536,11560.5,1,0.0,0.0,0.0,456.283203125,16.0,33.66599655151367,0.07378311610188899,0.0,0.0,4864.264980254368,0
299,55.068835772166494,-2635.527872158482,15633.0,1,0.0,0.0,0.0,494.9612579345703,7.5,20.786779403686523,0.04199678069840844,0.0,0.0,655.8328698044182,0
299,-282.68930146220805,26474.726936054096,11890.5,1,0.0,0.0,0.0,383.6656951904297,11.5,17.85122585296631,0.04652807398927335,0.0,0.0,25687.41562625568,0
300,-3069.8769619190807,-1002.2177276059952,14753.0,1,0.0,0.0,0.0,959.294677734375,16.0,49.4805850982666,0.05158017264843784,0.0,0.0,146.69616393328548,1
300,-1200.3262858856842,244.67939276784455,14193.0,1,0.0,0.0,0.0,463.6905059814453,7.5,16.87113094329834,0.03638446490852552,0.0,0.0,672.3010735124765,0
301,1569.5878792372637,2771.1387006461864,13873.0,1,0.0,0.0,0.0,1781.4118041992188,27.5,60.66118621826172,0.03405230956439641,0.0,0.0,2200.0174649305295,0
301,-1251.0036645355467,-1060.667629772796,15553.0,1,0.0,0.0,0.0,883.9609680175781,16.0,60.49225997924805,0.06843317993430352,0.0,0.0,459.28426721231585,0
302,-280.34860138929025,-2516.23682214397,12275.5,1,0.0,0.0,0.0,1652.8212890625,33.5,109.36299896240234,0.06616746752120693,0.0,0.0,1127.0210259110988,0
302,-465.07930255507017,-826.6806699563967,12770.5,1,0.0,0.0,0.0,214.8224639892578,6.0,13.401955127716064,0.06238619033988098,0.0,0.0,361.6730447567792,0
303,1404.250422895316,-270.6541957804664,12360.079415762244,2,361.0066794698736,16.579330658264833,16.579330658265455,170.60006713867188,7.5,21.151426553726196,0.12043838211975932,172.31659016509076,172.31659016509076,517.4071419049357,0
304,1027.6371265600042,1501.130271052657,15953.0,1,0.0,0.0,0.0,914.9122314453125,15.0,33.00934028625488,0.03607924252374362,0.0,0.0,1124.1930259499982,0
304,-542.0108047665001,-1910.0775007055224,11945.5,1,0.0,0.0,0.0,1549.2714233398438,32.5,124.0673599243164,0.08008110009339618,0.0,0.0,541.3258125471244,0
305,752.0629436859235,2652.5275603607142,16113.0,1,0.0,0.0,0.0,621.9193420410156,9.5,21.207691192626953,0.034100388521488216,0.0,0.0,2211.919044622858,0
305,-1551.7315898769984,-669.6766049242951,16753.0,1,0.0,0.0,0.0,335.6407470703125,6.0,21.17292881011963,0.06308211680176057,0.0,0.0,127.91705760745717,1
306,-1855.5083124702896,687.9136397774564,12330.5,1,0.0,0.0,0.0,407.6366271972656,11.5,19.439344882965088,0.047687924945856004,0.0,0.0,1152.7112523638034,0
307,-755.9790634129859,-3632.1999005868493,13873.0,1,0.0,0.0,0.0,1154.966796875,18.5,54.44659423828125,0.047141263615194565,0.0,0.0,1517.3635877517245,0
307,-1023.5208259825372,-1722.1223998813257,13873.0,1,0.0,0.0,0.0,272.4749450683594,5.0,22.53720760345459,0.08271295402151704,0.0,0.0,682.1560386547934,0
308,657.5802333000629,546.4728151684394,15713.0,1,0.0,0.0,0.0,793.63818359375,13.5,31.92835807800293,0.040230370385438155,0.0,0.0,700.290287638499,0
309,-1411.4335567191938,1937.7749781931052,11890.5,1,0.0,0.0,0.0,145.22661590576172,7.0,12.061198711395264,0.08305088317434757,0.0,0.0,1560.0654759733438,0
309,-1487.6772293102981,-2184.8452771569137,11945.5,1,0.0,0.0,0.0,126.22000503540039,5.5,21.223137855529785,0.16814401052810465,0.0,0.0,867.7092482667455,0
310,1264.7283283842157,-3496.399616726725,16113.0,1,0.0,0.0,0.0,746.4162292480469,11.5,33.92897129058838,0.04545583276608151,0.0,0.0,364.6325655534994,0
310,1377.8723545246935,4415.721568827459,16113.0,1,0.0,0.0,0.0,453.5054626464844,8.0,23.53204584121704,0.05188922246689825,0.0,0.0,3710.433582700267,0
311,-955.857545031241,422.50887755089207,15553.0,1,0.0,0.0,0.0,606.191650390625,9.5,7.668255090713501,0.012649885701612913,0.0,0.0,994.1105416806869,0
311,81.30791501012163,-5565.583666344741,13633.0,1,0.0,0.0,0.0,559.3348693847656,9.5,23.84705638885498,0.042634667878091156,0.0,0.0,1978.52794852045,0
312,-1109.0900034729375,-5138.485485217709,12935.5,1,0.0,0.0,0.0,478.32984924316406,10.0,54.65011024475098,0.11425193374659964,0.0,0.0,1722.7874663484213,0
312,-1182.6852495965186,-3463.5433841331396,12990.5,1,0.0,0.0,0.0,132.78484344482422,7.0,10.033233165740967,0.075560078284914,0.0,0.0,746.718169487761,0
313,-2169.906108065071,-2736.8542761404333,11890.5,1,0.0,0.0,0.0,1424.2173461914062,32.0,127.38080978393555,0.08943916469250497,0.0,0.0,538.5194546903365,0
313,-2152.2900057700253,-2177.5820186940546,11945.5,1,0.0,0.0,0.0,200.51500701904297,6.5,19.75516986846924,0.09852215134497681,0.0,0.0,383.1097826646483,0
314,-1107.541889132031,-54.72266746958485,11560.5,1,0.0,0.0,0.0,134.59744262695312,6.0,25.400691032409668,0.1887160003686666,0.0,0.0,1051.263381035569,0
314,-628.9605618557803,-1091.2288861784111,15713.0,1,0.0,0.0,0.0,404.99354553222656,7.0,19.57449436187744,0.0483328551227981,0.0,0.0,596.9182715876542,0
315,894.741633135834,2790.0530092568983,15393.0,1,0.0,0.0,0.0,1033.0416870117188,17.0,36.51756286621094,0.035349553967996536,0.0,0.0,2279.7090208241098,0
315,1310.043906280447,-877.3000913391054,14593.0,1,0.0,0.0,0.0,839.1409606933594,13.5,48.242902755737305,0.05749082098897366,0.0,0.0,233.252056753697,1
316,-2362.044418001568,-3302.330819302122,14673.0,1,0.0,0.0,0.0,1065.6671752929688,17.0,61.81094169616699,0.05800210715805729,0.0,0.0,577.1568871050439,0
316,481.56010103540575,360.0472367861512,15153.0,1,0.0,0.0,0.0,521.359130859375,8.5,21.104493141174316,0.04047976124708322,0.0,0.0,814.6703211298517,0
316,465.6495733243646,-840.0523463168647,15313.0,1,0.0,0.0,0.0,410.6708526611328,7.0,19.107826232910156,0.046528323374040566,0.0,0.0,380.48649602085993,0
317,1710.4186421171373,13825.617648132386,12825.5,1,0.0,0.0,0.0,714.9868774414062,15.0,30.254817008972168,0.04231520600383547,0.0,0.0,12926.677803839098,0
317,2046.8490768671065,4454.593270815385,12605.5,1,0.0,0.0,0.0,156.29741287231445,6.0,15.226272344589233,0.09741858207869492,0.0,0.0,3908.6596393283576,0
317,1822.7695151534044,-10064.961264170139,12275.5,1,0.0,0.0,0.0,397.4555206298828,8.5,14.343940734863281,0.036089423823151764,0.0,0.0,3220.3396023826076,0
318,-1039.7763058734042,-2488.6396110313644,13485.5,1,0.0,0.0,0.0,1122.712158203125,17.5,49.86319351196289,0.04441315892736727,0.0,0.0,404.1158117723115,0
319,-2232.0197324802803,-1259.3176757797628,13100.5,1,0.0,0.0,0.0,641.6534729003906,12.0,32.25859546661377,0.050274169515204276,0.0,0.0,211.24054445990976,1
319,-2070.3294385765566,447.3402985614084,12990.5,1,0.0,0.0,0.0,163.062744140625,6.5,20.684202194213867,0.12684811790224657,0.0,0.0,878.9326251354818,0
320,-1119.69114028592,-550.1991438727571,12880.5,1,0.0,0.0,0.0,1692.5867919921875,29.5,96.90786361694336,0.05725429506801366,0.0,0.0,380.3835847069382,0
320,-1048.0666927372,142.00952949965722,12990.5,1,0.0,0.0,0.0,145.78227996826172,5.5,20.366524696350098,0.139705077330277,0.0,0.0,780.5355905019685,0
321,-678.4826101555273,-166.1741958051898,14913.0,1,0.0,0.0,0.0,1300.2099609375,20.5,55.335323333740234,0.0425587597358825,0.0,0.0,383.9890986529433,0
321,1230.3815812532237,63.79777063421352,14833.0,1,0.0,0.0,0.0,1158.8091430664062,18.5,39.20605278015137,0.03383305440307925,0.0,0.0,727.1332383462078,0
322,1118.0555999802186,41014.99716567532,12880.5,1,0.0,0.0,0.0,985.3226928710938,19.5,41.079742431640625,0.04169166378573901,0.0,0.0,40001.79120992344,0
322,2226.893071242639,2119.6117691465915,12935.5,1,0.0,0.0,0.0,166.0266342163086,7.5,5.719858884811401,0.03445145359845852,0.0,0.0,1593.1250683959877,0
323,-1894.3191527672698,-1910.0775007055224,12605.5,1,0.0,0.0,0.0,1468.0366821289062,28.5,109.80529022216797,0.07479737499674148,0.0,0.0,734.4234284875954,0
323,-2709.823514418468,-1600.8356374545,13873.0,1,0.0,0.0,0.0,857.2082214355469,13.5,50.84238052368164,0.05931158760766092,0.0,0.0,755.4646745118945,0
324,-2963.675590754063,-753.5252152458888,12605.5,1,0.0,0.0,0.0,122.76382064819336,5.0,4.955961346626282,0.040369885202812934,0.0,0.0,251.02663370699238,1
324,-2948.2604830696873,1075.9400545505341,12605.5,1,0.0,0.0,0.0,518.3722991943359,14.0,31.74069309234619,0.06123146075065774,0.0,0.0,616.6564161505543,0
325,1732.1085829814244,-255.5668460548186,12165.5,1,0.0,0.0,0.0,1776.0885009765625,32.5,63.537681579589844,0.035773938936406804,0.0,0.0,519.9573985131982,0
326,-1640.9923043003323,-4086.038277637519,14913.0,1,0.0,0.0,0.0,548.2207641601562,5.5,6.125790119171143,0.011173947649639854,0.0,0.0,1110.2550096911996,0
327,-656.5799862132735,2929.868861007004,12330.5,1,0.0,0.0,0.0,1112.9439697265625,24.0,53.92161560058594,0.04844953301093303,0.0,0.0,2057.7591452173774,0
328,485.0837346525034,-230.0690590107988,12110.5,1,0.0,0.0,0.0,129.66643905639648,6.0,8.984298706054688,0.06928777231359844,0.0,0.0,594.9278835421709,0
328,319.99722724187086,-1295.902559038037,12110.5,1,0.0,0.0,0.0,383.58460998535156,15.0,48.62405776977539,0.12676227487758765,0.0,0.0,509.5996769710303,0
329,646.6241142695335,-838.2392954509178,12055.5,1,0.0,0.0,0.0,1156.5964965820312,24.5,79.71460342407227,0.06892170576311142,0.0,0.0,130.35777537026786,1
329,690.3215774219827,-4203.697743802222,12000.5,1,0.0,0.0,0.0,625.885986328125,20.5,45.1333122253418,0.07211107647596435,0.0,0.0,1123.1298263536448,0
330,-2413.8746692950085,-340.08882957924357,11780.5,1,0.0,0.0,0.0,1609.0285034179688,35.5,104.29243469238281,0.06481702124657224,0.0,0.0,504.86136400752395,0
330,-2685.045152574473,-3177.4126695384493,14673.0,1,0.0,0.0,0.0,970.5738220214844,15.5,58.49937057495117,0.06027297383017224,0.0,0.0,825.1181349941302,0
331,-3187.4322411331204,-1462.9289613321162,11780.5,1,0.0,0.0,0.0,180.79566192626953,8.0,6.749051332473755,0.037329719422284,0.0,0.0,188.21481698710264,1
331,-3151.16729056404,2672.8680436129252,12000.5,1,0.0,0.0,0.0,145.6308250427246,6.5,14.580270528793335,0.10011802463191313,0.0,0.0,2849.4224475103447,0
332,-717.9185549839465,-1982.1821931379818,12880.5,1,0.0,0.0,0.0,195.01744079589844,8.5,7.880086660385132,0.040407086813493164,0.0,0.0,238.13712034887888,1
332,-651.0905466539871,1411.4563539279625,12990.5,1,0.0,0.0,0.0,129.9194450378418,5.0,16.066455364227295,0.12366474748677997,0.0,0.0,916.0754503429375,0
333,-485.07110048675713,1416.1303009005096,12715.5,1,0.0,0.0,0.0,385.6524658203125,12.0,43.00664710998535,0.11151658791680977,0.0,0.0,942.1737289333598,0
333,-549.2631763247387,-403.2183333381836,12660.5,1,0.0,0.0,0.0,190.8261489868164,7.0,18.77776336669922,0.09840246458045179,0.0,0.0,847.620784244521,0
334,-1716.240449730385,826.7767754349106,11890.5,1,0.0,0.0,0.0,380.50193786621094,14.0,47.0633430480957,0.12368752525156322,0.0,0.0,462.4607674939905,0
334,-1600.2909080752015,-2689.485166359358,11890.5,1,0.0,0.0,0.0,150.77760314941406,6.5,10.313021898269653,0.06839889799846398,0.0,0.0,110.82537621630817,1
335,882.7022624832807,-255.56338346486336,12165.5,1,0.0,0.0,0.0,433.7963104248047,17.5,45.851789474487305,0.10569889225103349,0.0,0.0,453.4078951668964,0
335,739.9760929810109,-2015.6051462967225,12110.5,1,0.0,0.0,0.0,162.0107650756836,8.5,42.39374828338623,0.26167241580262846,0.0,0.0,907.074547492777,0
336,255.4716088139625,2255.4767757871336,13943.808547063041,2,133.2481143940636,51.08052077259099,51.08052077259118,472.4054412841797,7.0,22.120333194732666,0.04694394461072701,111.04915952557984,111.04915952557984,1901.8509933469109,0
337,2150.737003855366,-465.67709773111164,11890.5,1,0.0,0.0,0.0,1978.4202880859375,39.0,76.3687744140625,0.038600885198133005,0.0,0.0,691.310136897232,0
337,2227.623318982475,0.0,11890.5,1,0.0,0.0,0.0,925.0882873535156,24.5,58.07028579711914,0.06277269595883232,0.0,0.0,343.1873406022523,0
338,1718.7413918897603,18225.484116873806,12440.5,1,0.0,0.0,0.0,161.9459686279297,6.5,15.778210163116455,0.0974288541838719,0.0,0.0,17288.959626671123,0
338,2243.33619020303,1331.7986671074104,12605.5,1,0.0,0.0,0.0,90.671875,5.0,8.197590589523315,0.09040940853515289,0.0,0.0,1197.8660034107809,0
338,1616.0787487183752,-26279.419906087205,13793.0,1,0.0,0.0,0.0,639.5668029785156,10.5,24.97404193878174,0.03904837121388345,0.0,0.0,19094.541155082425,0
339,944.6012057436731,-1449.2713036603236,12165.5,1,0.0,0.0,0.0,235.1057891845703,9.0,12.589523792266846,0.053548335989223185,0.0,0.0,890.3044933392878,0
340,750.4497020530868,-47803.413878802254,13320.5,1,0.0,0.0,0.0,1354.6425170898438,21.5,68.26607131958008,0.05039415968298039,0.0,0.0,40708.80905796427,0
340,588.4617065748188,36341.514810940615,16913.0,1,0.0,0.0,0.0,502.3712158203125,7.5,12.977005004882812,0.025831505859054655,0.0,0.0,35208.77033765616,0
341,50.41979145002256,308.5709043689583,11615.5,1,0.0,0.0,0.0,1066.602294921875,25.5,65.79556655883789,0.061687066371498095,0.0,0.0,843.657327251125,0
342,-714.3774142681032,-1517.4632664555625,12055.5,1,0.0,0.0,0.0,723.4883728027344,24.0,71.25214004516602,0.09848415361416396,0.0,0.0,870.6829159939716,0
342,-220.97823888146718,-518.6792290714618,12715.5,1,0.0,0.0,0.0,186.50756072998047,6.5,10.704552412033081,0.0573947370827008,0.0,0.0,841.3855266325779,0
343,-2717.5337294484807,-648.9491152144801,13320.5,1,0.0,0.0,0.0,1874.6160278320312,28.0,55.33065605163574,0.029515727610429598,0.0,0.0,717.5731036826394,0
343,-1109.257629650021,-4538.259354431095,12385.5,1,0.0,0.0,0.0,359.7535705566406,13.0,64.22573280334473,0.1785270197706984,0.0,0.0,1263.921851944483,0
344,2001.0507268353686,-3049.807325117296,14033.0,1,0.0,0.0,0.0,289.2197723388672,5.5,18.01975154876709,0.06230470138000825,0.0,0.0,393.9408528107118,0
344,2148.8562893302924,-1243.0808738752676,14033.0,1,0.0,0.0,0.0,207.6164779663086,4.5,33.553492069244385,0.16161285654161492,0.0,0.0,763.2110064757668,0
345,417.50567261723154,4804.5131769158825,11615.5,1,0.0,0.0,0.0,358.74334716796875,14.5,50.626163482666016,0.14112084274823394,0.0,0.0,3762.7087442808584,0
345,1162.5433672580111,2311.0020891024014,14033.0,1,0.0,0.0,0.0,988.3688659667969,16.0,35.638742446899414,0.0360581395004167,0.0,0.0,1824.320363700687,0
346,-319.84207314768173,-4106.761306884386,12055.5,1,0.0,0.0,0.0,302.9305114746094,11.5,25.825675010681152,0.08525280231749047,0.0,0.0,991.7989358058421,0
346,-121.92437921599867,-925.9037794495816,12275.5,1,0.0,0.0,0.0,264.5790100097656,9.5,25.004802227020264,0.09450788339595546,0.0,0.0,821.786739425828,0
347,1241.565488327296,-1142.416317898705,12990.5,1,0.0,0.0,0.0,674.6015319824219,14.5,50.291683197021484,0.07455020602937489,0.0,0.0,542.0191158528783,0
347,-929.0233580482557,-1096.575682112465,14753.0,1,0.0,0.0,0.0,1364.6433715820312,21.5,56.709228515625,0.04155607955643531,0.0,0.0,188.92738039995368,1
348,-498.6133905738325,-350.5925693094589,11835.5,1,0.0,0.0,0.0,351.4189147949219,14.0,33.961509704589844,0.0966410977747422,0.0,0.0,879.9887373692759,0
348,-3185.5166160137833,1058.3729254004834,12770.5,1,0.0,0.0,0.0,495.20318603515625,13.0,26.906533241271973,0.054334329826710326,0.0,0.0,865.957173831418,0
348,-972.1680287577963,5597.0985216746485,12605.5,1,0.0,0.0,0.0,241.67678833007812,7.0,16.630889892578125,0.06881459327349192,0.0,0.0,4842.452450131135,0
349,-2276.417553066762,-3893.024036916613,12330.5,1,0.0,0.0,0.0,250.32389068603516,10.0,40.3756160736084,0.1612934984469736,0.0,0.0,1156.1746441756504,0
350,-382.75787175124776,-885.8228189470577,11805.19804204883,2,231.6285721693905,58.08481254464337,58.0848125446434,446.1813545227051,14.25,46.11075448989868,0.15059185203672143,52.665587147098485,52.665587147098485,433.708694153799,0
351,2610.7970843202374,-2676.690418771912,12000.5,1,0.0,0.0,0.0,246.86153411865234,7.5,9.600092649459839,0.03888857242880788,0.0,0.0,1233.1306237998072,0
352,-360.9735188325758,1910.0775007055224,14913.0,1,0.0,0.0,0.0,472.16651916503906,8.5,25.31049633026123,0.05360502132810969,0.0,0.0,1004.4244004589358,0
352,-309.8812552330164,1038.127970552181,14913.0,1,0.0,0.0,0.0,263.4437561035156,4.5,17.722126007080078,0.06727100413841837,0.0,0.0,239.46373399866545,1
353,-2600.251069052628,1910.0775007055224,15633.0,1,0.0,0.0,0.0,936.2777709960938,15.0,30.29676055908203,0.032358731027918884,0.0,0.0,932.4569865100608,0
353,-1038.8610276648799,2851.1754309885355,15073.0,1,0.0,0.0,0.0,270.05035400390625,6.0,7.081067800521851,0.026221286865705882,0.0,0.0,2103.955397213544,0
354,-56.899551493445415,-461.09380789853276,13793.0,1,0.0,0.0,0.0,1135.662353515625,18.5,48.5097599029541,0.042714949344569146,0.0,0.0,564.2287154768652,0
354,-2518.3329560448537,150.13086481580467,15393.0,1,0.0,0.0,0.0,341.79261779785156,6.5,12.999472618103027,0.038033216462830054,0.0,0.0,686.7177645871741,0
355,2551.2943408110555,5783.7172325544525,14993.0,1,0.0,0.0,0.0,378.26161193847656,7.5,19.055857181549072,0.050377454597873565,0.0,0.0,4920.433624365259,0
355,2375.639161573003,-2906.564250045427,14993.0,1,0.0,0.0,0.0,336.60853576660156,5.5,10.617712020874023,0.031543204918119364,0.0,0.0,830.1674171556701,0
356,612.1096169103104,-504.6130340047992,12813.536444619745,2,165.29931311101586,84.6579074500196,84.65790745001996,820.6275310516357,17.25,48.85580229759216,0.07148668669008516,64.47521946611893,64.47521946611893,414.1506602338011,0
357,288.1012010705135,-543.8991554926615,13430.5,1,0.0,0.0,0.0,786.20263671875,11.0,30.002521514892578,0.038161308692768285,0.0,0.0,988.371493595649,0
357,96.30046158260097,1648.4933849401532,13485.5,1,0.0,0.0,0.0,557.9106750488281,9.0,11.604339122772217,0.020799636289010978,0.0,0.0,1036.8634601783458,0
358,-425.5808375905814,-971.6564882778039,14913.0,1,0.0,0.0,0.0,1279.0957641601562,17.5,47.66193389892578,0.03726220915931202,0.0,0.0,117.76854386186558,1
358,334.4496717333568,-56170.218726451785,15953.0,1,0.0,0.0,0.0,381.8140869140625,7.5,23.85994243621826,0.062490995628426305,0.0,0.0,49153.97797796576,0
358,650.0176592621847,44006.08805401719,14913.0,1,0.0,0.0,0.0,313.7359924316406,5.5,14.634638786315918,0.04664634960397358,0.0,0.0,42916.645237170094,0
358,-2211.457903140443,-49345.32346773252,15393.0,1,0.0,0.0,0.0,363.1721649169922,6.0,7.395759344100952,0.020364334215402635,0.0,0.0,42468.47536319528,0
359,-2881.8425373976784,374.7569837941519,12990.5,1,0.0,0.0,0.0,1213.007080078125,22.0,57.55863380432129,0.047451193607719225,0.0,0.0,775.184300336282,0
359,-2819.581215613428,1076.5238380235278,13045.5,1,0.0,0.0,0.0,147.840576171875,7.5,59.24003314971924,0.4007021257875007,0.0,0.0,1410.0470430085059,0
360,-572.2909847158353,-2866.456036421445,14993.0,1,0.0,0.0,0.0,387.5036926269531,7.0,27.305781364440918,0.0704658610588467,0.0,0.0,853.9377943231735,0
361,-2863.326200075062,676.7393468963055,16273.0,1,0.0,0.0,0.0,378.3207244873047,6.0,10.212392091751099,0.02699400648904656,0.0,0.0,546.9616930132563,0
362,2996.2717551087308,-645.0325904222846,12770.5,1,0.0,0.0,0.0,237.64653778076172,10.0,23.334852695465088,0.09819142712271452,0.0,0.0,418.8687893865813,0
362,2920.2631822278213,-1430.9370313089166,12770.5,1,0.0,0.0,0.0,205.895263671875,8.5,12.954448938369751,0.06291766360888519,0.0,0.0,388.4139743374051,0
363,1160.7077498579226,-46412.97236804864,14433.0,1,0.0,0.0,0.0,632.9338684082031,10.0,20.41078281402588,0.03224789165629258,0.0,0.0,39256.256836793014,0
363,1311.374529373934,70719.28515612707,17233.0,1,0.0,0.0,0.0,411.5161590576172,7.5,18.1935453414917,0.04421101077332029,0.0,0.0,69604.32165271587,0
364,91.33375736485709,99629.92730418305,11670.5,1,0.0,0.0,0.0,1402.3045654296875,32.0,80.85082626342773,0.05765568212255931,0.0,0.0,98696.47767577681,0
364,-22.89035990104162,-99381.2366547742,11890.5,1,0.0,0.0,0.0,1719.3632202148438,34.0,73.23204040527344,0.04259253632058193,0.0,0.0,92209.12771429717,0
