pdg,is_muon,length,nhits,dca,angle,z_depth,straightness,total_energy,dedx
3122,0,2439.434,33,733.4349881282951,175.34247837711433,2320.0,245289.0986011738,59.64969,0.024452265
-211,0,2430.9956,26,1030.9148864610725,70.4983121364748,2400.0,76641.50454514896,49.422295,0.020330064
13,1,1408.9106,19,37.849778726857366,148.4145717409026,1360.0,847.5863577685035,72.212746,0.051254313
2212,0,1390.4584,18,717.2354832378757,59.988898230510834,1200.0,47705.19821360529,50.12038,0.036045942
-211,0,874.1461,18,238.17974850171728,111.70955846634845,770.0,1373.989525745287,76.87026,0.08793754
13,1,1248.1897,16,85.01537966037176,123.71929734686466,1200.0,1197.5856523956213,45.110245,0.036140535
13,1,1854.0085,25,372.4296150565808,61.294573560794134,1680.0,6323.826784932835,58.326817,0.031459842
11,0,813.5076,15,19.51140077955177,47.09551603749415,740.0,689.3302998556265,24.676352,0.030333277
13,1,4229.2964,57,77.72924350568445,156.94164219133802,4160.0,9244.843007424062,112.60587,0.026625203
211,0,1060.8816,20,122.58734769856987,94.70311981114018,1010.0,4577.236690972873,55.507923,0.052322447
22,0,1327.1738,13,43.37635910052369,165.16474862861492,605.0,6209.968584743868,23.756168,0.017899817
-211,0,2673.4285,48,134.30136857110568,97.25529860165342,2595.0,44780.96664833003,64.25734,0.024035556
211,0,2790.2668,25,561.9879720722353,23.040145312576918,1815.0,28326.842721997156,34.189987,0.012253304
-211,0,1680.4293,20,761.3468746783008,128.39890933524018,1650.0,154453.16040429054,30.699451,0.018268814
-211,0,2427.0613,33,205.96951150621103,21.058475851037027,2385.0,80306.69780812284,78.22852,0.03223179
-211,0,1562.8359,17,560.69293695827,142.12706146684266,1505.0,4616.995251284821,19.2536,0.012319655
-321,0,1230.2566,20,200.4703411013029,65.26131151254398,1210.0,2461.959344717906,35.623287,0.028955981
11,0,1272.4681,17,22.2142400994026,102.03351455247396,1100.0,3588.4856931282725,14.939389,0.011740482
13,1,2219.2908,33,71.0748457097969,100.01721295006831,1995.0,27451.16280164869,66.86137,0.030127358
2212,0,1027.5575,14,529.8952027185688,116.16872785970584,1015.0,1029.637313631151,23.30526,0.022680249
211,0,889.3183,14,305.33413124002027,69.57990793500235,735.0,5823.779501696445,58.27299,0.06552546
13,1,1089.1493,14,77.11956144866107,58.302625703339174,760.0,721.801274957311,51.717453,0.047484264
-211,0,2798.0784,28,236.13650335214786,39.09667023129696,2160.0,11837.034936887212,55.994347,0.020011716
-211,0,1971.3478,22,1168.148668912939,48.54555180095715,1840.0,56042.263741059505,34.459793,0.017480321
321,0,2595.5596,22,1532.9288289000394,63.26668285205174,2240.0,153621.07266700765,32.637012,0.012574172
321,0,1564.7833,15,149.78239521273665,93.97739334659663,1520.0,1867.8672863003117,21.256294,0.013584177
13,1,2249.216,39,58.729930936528895,96.54926797448442,2060.0,5437.989592623965,126.344376,0.056172628
13,1,2405.1904,30,139.55977749740316,74.30615035635658,2320.0,4389.388762738017,112.76032,0.046882078
13,1,4086.6243,55,239.88793507751203,116.2793002290998,4080.0,31868.574286422558,125.89371,0.030806284
13,1,1790.7382,24,141.61134519364126,146.4002451325828,1680.0,4587.850913343342,85.717636,0.04786721
2112,0,1613.9974,18,417.39656496503767,37.7293769253481,1200.0,14042.666971366123,48.880592,0.030285422
-211,0,1124.4647,9,248.0007917889522,109.60898632275787,960.0,602.4968336454386,6.125458,0.005447443
22,0,2516.0098,27,226.850881071622,82.02202920414922,1485.0,14804.573530169924,54.70035,0.021740913
22,0,1342.7488,13,275.1864220799459,155.92865895183056,825.0,5443.279728320312,13.889916,0.01034439
13,1,2904.4456,38,222.68001834181393,114.06442878157426,2895.0,37250.540695033815,84.08951,0.028952
13,1,2271.9294,30,97.87381844576998,117.79938253558657,2160.0,2778.8745437316675,140.27734,0.061743706
13,1,1688.8887,25,769.8999983776678,74.47588663101169,1520.0,31425.57592135797,61.76968,0.03657416
-211,0,1966.5591,23,559.282590587124,114.62463760140282,1680.0,18867.58051203806,58.62084,0.029808836
13,1,2570.054,41,94.52869292469936,112.64591494535598,2400.0,9585.9492507819,91.278206,0.035516065
2212,0,1202.7195,23,69.68351755877444,138.34918470568348,1155.0,26756.239996448297,67.05645,0.055754025
13,1,952.573,10,327.2549231420399,52.40839204371906,720.0,687.9359482370432,30.584898,0.03210767
13,1,561.11597,8,2819.8174053842777,21.40417412167483,560.0,32.40558854997114,34.11763,0.06080317
13,1,2943.6338,47,106.66682708302069,161.4933851273088,2895.0,8936.657047642502,165.29243,0.05615251
13,1,2517.1538,39,240.39977943563102,103.99018262694507,2475.0,12378.994606641776,135.62697,0.053881083
2112,0,2077.7734,26,297.11903374803927,17.802245526286146,1375.0,18468.227238546275,81.80165,0.039369863
22,0,1043.2322,17,322.4474096455514,56.85142304812931,990.0,45756.80132928365,21.303127,0.020420313
211,0,1992.7765,29,804.5879417266628,17.013997795250045,1395.0,169632.82228840105,70.69283,0.035474543
13,1,1729.6329,20,391.9092704254667,110.1461006564355,1520.0,18725.14447704669,76.762924,0.04438105
13,1,3476.5286,42,118.94571567960475,87.07211196384253,3200.0,5452.125095082239,110.21123,0.031701516
-13,1,2069.8142,26,457.8248461815857,12.78201196794449,2000.0,4117.409757688109,111.48079,0.053860288
13,1,1991.4364,26,67.46529651075005,80.05496246389403,1885.0,9404.058118759656,56.612194,0.028427819
211,0,937.9033,13,100.25935873252526,67.71154704003771,765.0,157.03338180472664,26.798283,0.028572543
13,1,2155.2412,28,175.59139738640127,81.68843538890826,2080.0,4841.91712882642,70.50756,0.032714464
13,1,1424.698,19,187.01896290972584,92.92975116917896,1360.0,31113.34204974259,46.87309,0.032900367
2212,0,1389.0591,23,110.06727767461436,73.40973138631912,1385.0,64.65886969251518,81.43918,0.058629025
-211,0,899.0113,15,108.4287371509198,134.2253740790357,715.0,872.1530999728673,39.826046,0.04429983
13,1,1610.2084,30,399.17011480559466,90.73714058826127,1455.0,28607.037588311603,97.045685,0.060269024
211,0,954.4464,19,191.37500184897593,120.8583574752296,935.0,194.75712558947677,72.7795,0.07625311
211,0,2070.0757,37,247.61224283051627,114.74837593506923,2070.0,26061.71763970194,232.30556,0.1122208
13,1,916.90643,16,670.4395482105316,116.36078540113937,880.0,5274.0942703001565,62.24369,0.06788445
13,1,2840.5435,45,127.2085876707758,154.57117663622165,2670.0,77328.2863565355,87.74497,0.030890206
-211,0,1693.647,25,455.9600959235577,40.49979160966969,1680.0,177849.10941558323,61.307865,0.036198728
13,1,5866.7505,84,283.3620442068437,99.57776180626337,5605.0,5273.144630196317,172.52641,0.029407492
22,0,877.83014,12,246.97851012441797,47.15211674814256,660.0,1594.122376598137,13.912714,0.015848981
13,1,2868.8958,39,161.3819560609619,13.70170509837326,2720.0,10203.617265545343,74.89152,0.02610465
2212,0,1262.6906,17,213.83415482961286,68.61553485636898,1235.0,6512.838584554909,24.708132,0.019567844
211,0,1265.4944,24,287.0277095888706,118.3291745832039,1265.0,15641.783215558755,53.32439,0.042137202
211,0,826.16327,14,334.78717992177246,33.22118355533403,780.0,55832.27944743126,21.77381,0.026355335
13,1,4588.753,54,294.0260499026574,109.65957334829196,4560.0,22420.555627613277,149.81773,0.0326489
-211,0,1353.117,16,166.55706088842504,75.43840965218895,1280.0,21164.412415799612,39.03807,0.028850477
13,1,2300.7446,22,546.5460903992459,40.59481294781392,1680.0,8829.296052100062,42.90849,0.018649828
211,0,1498.2936,16,112.10382304674546,154.81448825788826,960.0,18575.00739856127,23.322578,0.015566094
22,0,566.93884,9,706.4474578867151,82.21642681633865,560.0,70.90344729987208,7.8698378,0.013881282
13,1,2939.092,42,83.17015458112753,24.464006488618114,2790.0,16174.704852842518,99.23813,0.03376489
211,0,614.23553,12,121.5898464373424,79.14310489037312,605.0,210.4634907190543,35.132595,0.05719727
13,1,1081.037,19,217.1976122609325,97.33166697968448,1060.0,146.3153407580643,86.00082,0.079554
211,0,842.7615,17,75.31401309695451,64.95612050563294,820.0,130.67270038636465,92.727936,0.110028684
2112,0,1713.1962,33,108.98868435460042,152.51218224623463,1700.0,37862.160200399616,85.69829,0.05002246
211,0,1367.7067,18,771.7544582563708,122.36523418637039,1210.0,34949.94196437428,50.439636,0.03687899
22,0,1671.6597,14,259.4032066028095,41.76169986590721,770.0,2242.952203253543,14.662776,0.008771388
22,0,1119.0945,11,382.4563743318626,77.23801336390305,605.0,7826.652888726214,10.058083,0.008987698
13,1,1609.4545,24,21.875137065167497,36.54278460929358,1440.0,66872.24780939515,67.52321,0.041954096
211,0,1513.8502,24,214.85130003493396,129.33221414540208,1480.0,18919.014519720487,73.59915,0.048617195
13,1,1079.5663,18,41.55627932988488,78.73646137265092,1000.0,53796.83712502818,50.627525,0.04689617
13,1,2094.49,33,121.43175965103336,72.55509459864284,2060.0,28632.647156704337,78.20704,0.03733942
22,0,1048.7347,14,25.32849765177196,166.67324676793163,1045.0,54.91480821434362,14.800695,0.0141129065
-211,0,1336.2458,13,337.04699692890836,129.2406262737223,660.0,4862.690290225765,26.827862,0.02007704
-211,0,1568.5896,23,78.53530291053757,133.25053730166573,1520.0,10937.049314417836,63.403545,0.040420737
2212,0,1457.2769,16,657.933606903061,120.09905127473219,1360.0,14486.298334698711,29.110764,0.019976137
2112,0,2227.0706,17,815.230727291572,20.754623732788485,1040.0,6066.221849067982,51.841698,0.023277977
2112,0,967.9496,13,124.49623048627433,55.387263134982334,960.0,17893.22141136145,28.356915,0.02929586
13,1,4442.148,63,2389.9979774225385,170.6271360078612,4430.0,11134.649007324382,231.64346,0.052146725
-211,0,1240.9442,14,490.6314485934164,49.151838055095446,1040.0,2266.836989463203,44.69821,0.03601952
13,1,5540.596,77,107.13446525770256,25.358253797846324,5475.0,26197.626191665175,210.54373,0.038000192
13,1,2030.9541,28,145.07558607305924,61.32950140625708,1840.0,20227.769997136096,56.48437,0.027811741
13,1,2486.7114,22,234.9856391803686,10.434332691018865,1265.0,15675.795530227626,42.175587,0.016960386
13,1,1107.7301,13,184.3673633086085,72.6372626739919,1045.0,654.3603199918782,20.206411,0.018241277
13,1,2415.7424,30,920.4584282767911,41.41674484852353,1920.0,20689.945871817403,60.579197,0.025076844
211,0,1643.3167,12,174.9189772118156,16.887988241614114,880.0,5981.580024678112,14.231368,0.00866015
211,0,1400.1117,23,243.2814088158031,18.97745073682443,1400.0,357.3618022214196,46.83583,0.033451498
22,0,1350.422,17,239.53672210205107,9.591576892952325,660.0,18304.715006750743,30.723,0.022750666
-13,1,3342.9922,41,86.72427272112677,26.835691799757623,3200.0,8853.209087713172,99.205345,0.029675614
13,1,1809.4015,23,268.5867666042582,57.99005929731462,1600.0,5500.043325486794,45.192432,0.024976453
2212,0,1478.9653,20,120.85663552942721,138.1420044472752,1440.0,28214.712878519418,51.99921,0.03515918
-211,0,2220.2349,14,322.010300470465,17.043332814562525,880.0,8749.146652303314,24.429358,0.011003051
13,1,1448.4907,23,31.450849429684897,139.90301711231092,1360.0,5503.551641508713,48.087814,0.033198565
211,0,1649.991,14,303.66560394901154,38.42246010560189,1045.0,13095.118738348876,26.357431,0.015974289
13,1,2942.6174,44,74.82044927731415,67.11953866996177,2680.0,24900.965977044598,145.32477,0.049386226
2212,0,803.1967,15,90.33774113790814,147.33139409884703,715.0,12378.971067949757,75.91778,0.09451953
11,0,1259.388,18,329.54442113294255,91.39174860640914,1200.0,14750.73044857808,57.95163,0.04601571
11,0,1624.7883,14,228.62289031210614,16.86047954667087,960.0,14225.636769841807,29.515175,0.018165551
13,1,3258.3376,39,422.96794904941567,128.99167283942708,3200.0,14674.08644148569,75.23299,0.023089377
13,1,1690.1622,20,49.73255251955192,38.97021683277555,1520.0,489.9138399381629,43.485943,0.025728857
2212,0,2028.8761,24,724.5306242585287,130.23805777729262,1680.0,23030.44517314395,57.775337,0.028476523
211,0,1609.3896,16,298.1701910225923,26.62994155907207,1280.0,15456.166993931953,35.262566,0.02191052
13,1,1899.0366,23,263.3385262102662,119.90643661254117,1680.0,2589.1424068846063,75.113464,0.039553456
2112,0,880.17773,10,1003.1594482524197,92.24633886943393,880.0,749.6720939082245,13.450078,0.015281093
211,0,2238.5564,35,208.50759421720971,116.22364203081013,2195.0,26064.892033672277,65.14783,0.029102607
-211,0,2058.01,29,43.948197349375626,148.21138011234572,1760.0,6431.8732034390005,65.21522,0.031688485
13,1,4328.5933,62,176.37972198759618,106.59318147277371,4220.0,58514.51170818794,179.64989,0.041503064
13,1,3036.2153,32,145.30529282081235,147.4832420308871,2320.0,14163.347448338161,85.927536,0.02830087
13,1,1839.983,26,296.69512265401806,43.471147920454264,1775.0,59308.383917894556,50.715637,0.0275631
2212,0,1096.2847,21,607.6023352230446,105.05069268388499,1095.0,8091.144261611257,58.05261,0.052953955
13,1,1443.9045,20,340.13589347157983,90.06740550973633,1440.0,499.06312988512457,52.34271,0.03625081
-211,0,1295.6128,17,38.06060701569279,49.73948089707727,1280.0,5093.543283610045,39.760036,0.03068821
211,0,2251.5894,30,968.564190429474,130.8190344266361,1650.0,4625.940998582929,66.23677,0.029417785
13,1,1320.0435,20,709.0170133363982,61.48679592606327,1210.0,22480.222346295337,38.637638,0.029269975
13,1,2949.537,40,75.39305494177168,74.9621770682416,2880.0,12526.123276089746,147.4997,0.050007742
13,1,1145.3483,14,1308.306855831734,124.30972814716355,960.0,1704.3182594542666,53.879772,0.04704226
2212,0,1186.7964,20,487.5976105199489,63.60354713900364,1125.0,145.72100602339103,51.653072,0.04352311
13,1,1749.5476,13,304.2022357927005,24.183407951172033,795.0,4451.311441714083,69.985664,0.04000215
11,0,1264.0131,20,249.77249910409648,124.891526457706,1100.0,7582.690226107685,32.236584,0.025503363
11,0,1005.6732,15,814.659270431694,91.35877855824884,990.0,8124.724682941727,20.784063,0.020666815
22,0,814.1332,14,519.263366323966,144.86098271594952,550.0,333.5982747672272,12.201997,0.0149877155
-13,1,5646.586,61,470.0778205638923,160.20339686340176,4865.0,72545.19059539451,179.15944,0.031728808
13,1,3874.4255,50,405.8779266850795,84.7253974360178,3765.0,34666.610352641146,164.13556,0.042363845
13,1,4088.0256,57,3251.220617223213,8.370001237787694,3790.0,32069.69803309381,215.60971,0.05274177
13,1,1930.0481,18,585.3487946073284,149.43110204660596,1200.0,15790.566388598323,35.556393,0.018422542
13,1,2463.2156,33,81.45965303802735,19.09083112281539,2400.0,365956.4533278659,75.246346,0.030548014
13,1,1923.2125,20,742.738894739044,124.64049135780142,1720.0,3437.056378320203,40.473766,0.021044875
13,1,4060.2832,64,429.44928328037787,69.18533415655386,3900.0,84702.84779163873,202.30673,0.04982577
13,1,1596.1194,22,108.74092326440305,52.74170430668166,1440.0,19805.637304440785,45.70375,0.028634293
13,1,2017.2416,34,262.96923383716415,105.8842374021285,1855.0,9261.791107417834,77.03469,0.038188133
13,1,2380.9392,31,354.9831517937679,91.89566708250786,2240.0,7980.149981790127,96.84644,0.04067573
13,1,2038.3827,27,115.51277416347821,76.23010112520127,1680.0,35500.86669876987,56.747715,0.027839579
211,0,1815.1335,18,171.10325021236758,4.013550017955188,1520.0,27279.765824765043,23.074474,0.012712274
-211,0,1644.6993,13,990.9861008613972,47.62752687926637,1280.0,41274.166430039244,39.402397,0.023957204
13,1,3265.8396,41,129.05435102194585,56.74426407706128,3120.0,13898.450463865764,157.61781,0.04826257
13,1,1820.1976,12,417.10050011899216,19.891164630274744,880.0,6290.972517993065,33.796265,0.01856736
13,1,2778.3103,38,697.1743917974618,61.284309020811484,2185.0,88642.7802567259,100.27591,0.036092408
2112,0,1542.2416,17,1067.8350431522279,66.20433203218471,1195.0,4960.645359164425,52.20784,0.03385192
13,1,1996.4229,28,349.91750061466115,68.88277093410457,1750.0,8221.94233130184,71.490074,0.035809085
13,1,1564.8429,24,355.0901319157425,97.99813634264056,1440.0,21779.454248251113,44.091175,0.028176103
13,1,1809.3691,31,101.02032862482466,109.65494367266955,1655.0,15063.910575040007,152.48126,0.08427317
-211,0,1570.3326,15,485.5294958302794,51.02038594527828,1265.0,15189.078343621159,36.70956,0.023376932
211,0,1810.348,16,73.11369050691967,6.518487117995134,1525.0,8279.300137326098,35.817177,0.01978469
-211,0,698.2041,9,694.0169587389731,121.38817123216735,640.0,488.6302330705064,9.56854,0.013704502
2212,0,1774.1636,17,760.7999502847633,33.184367658873995,1200.0,10579.73356203305,60.5159,0.034109537
2212,0,909.10767,15,844.8258759374106,96.88621656207738,880.0,451.88311075819155,28.831411,0.031713966
13,1,2567.1917,33,497.5923794776001,117.89562402960071,2455.0,3562.806296365372,117.603386,0.04581013
2212,0,1134.2905,12,150.95644984981425,141.55285061597033,480.0,14238.599770018693,25.327429,0.022328872
-211,0,1372.3497,10,578.907535058848,49.75771458050337,960.0,8109.828498346798,30.743359,0.022401985
13,1,1955.08,31,101.30971865112679,88.58273385319279,1955.0,521.1899456191671,90.97498,0.046532616
2112,0,814.2964,11,167.24927836868966,13.968973304489092,735.0,323.3450931576795,28.201471,0.034632932
13,1,2188.2192,26,127.13602199485908,105.45679468645945,1840.0,58300.17244899316,77.00704,0.035191648
13,1,1678.7008,22,120.65055541816268,36.973809719435785,1520.0,4685.319648319966,65.26306,0.038877126
13,1,2959.623,40,94.31391416860237,109.35859302221645,2880.0,1284.4168486237309,98.68812,0.033344828
2112,0,1497.0123,12,700.3328821208853,20.086058381657033,550.0,5818.223471214201,28.202908,0.018839462
-211,0,2063.79,27,616.9664972702865,75.18152792313305,2005.0,6536.4063322569145,65.16174,0.031573825
-211,0,1977.5647,31,286.3919927807933,68.2123460501541,1815.0,15787.420257444503,42.048634,0.021262836
13,1,2400.2605,32,94.66097086345319,57.09780488952527,2400.0,676.8554274969877,98.961174,0.04122935
13,1,1516.0195,16,44.74384509647925,154.2199633633506,1200.0,1106.6893135913542,34.045677,0.022457281
13,1,4225.796,54,54.318892824143205,31.39242307164851,4160.0,1593.5182946634636,122.25168,0.02892986
13,1,2140.4402,31,81.75990121153501,36.65048423787152,2080.0,1486.8769686918522,110.354996,0.05155715
13,1,5065.58,67,121.88677034124774,161.52834560409894,4465.0,49158.948448732204,218.726,0.043178864
13,1,1151.6733,13,883.461273775875,88.34586522758362,1145.0,752.0597796537422,29.56562,0.02567188
2212,0,860.4083,16,164.52416016882398,72.18029695210366,770.0,193.8325455588552,43.664276,0.05074832
-211,0,638.7686,14,525.9963217051671,63.62310777932819,550.0,33356.41234592816,28.57402,0.044732973
13,1,4568.669,67,3970.4043840399436,9.524037049208971,4450.0,16518.663814734697,257.58533,0.056380827
13,1,2138.033,29,265.3220616189974,93.18374746750654,2080.0,5397.792486090586,61.378128,0.028707756
13,1,1654.8724,20,934.7604618414938,20.5512143027151,1520.0,950.2703895108632,44.27022,0.02675144
13,1,977.6735,13,54.60091130412284,97.09316834576319,880.0,10765.20489272484,45.045773,0.046074454
13,1,2021.8033,30,565.36168759916,41.74652475387553,1775.0,21550.12572986864,51.35249,0.02539935
211,0,1977.0674,16,143.9420563328297,124.17712686592722,1395.0,32660.69664272744,21.23608,0.010741202
13,1,2846.7734,38,147.1166379186438,97.16266413296243,2640.0,44692.4533515776,112.7438,0.039604064
2212,0,971.99713,11,70.64575965956614,34.54154865031649,720.0,3194.089441531376,45.355953,0.04666264
13,1,2598.3403,27,414.92341819154126,42.46046679851722,1920.0,20536.224506029845,63.856716,0.024575964
211,0,1985.6564,13,370.0923618498225,163.8780785440194,1760.0,5470.729775984324,34.663136,0.017456764
2112,0,670.1978,15,4423.6172135664265,107.16413974324881,550.0,41539.95634679053,26.919956,0.04016718
2112,0,866.0517,12,3450.375221591738,126.72666373627774,605.0,1335.3862457447112,45.43643,0.052463878
321,0,1789.8583,22,508.2457512784949,150.44015815549574,1360.0,127012.79934494082,50.180477,0.028036006
2212,0,2623.3982,15,333.2169559126052,170.21466778909948,800.0,7351.29053112558,46.925606,0.017887337
211,0,1809.7802,19,552.7508303700223,64.68431405473649,1680.0,73000.36452981082,15.336509,0.008474238
211,0,1440.4343,19,288.5892198314959,79.95458708385758,1440.0,213.67052369319015,47.694115,0.033110928
2212,0,2333.003,22,16.746245702637427,18.589922425706146,1485.0,23290.26404177501,104.46041,0.044775087
13,1,1233.4612,12,230.36156582960172,81.85671316558997,1190.0,1940.9509051324637,23.451637,0.01901287
13,1,4184.088,66,62.20797016522803,97.3198390694404,4130.0,32595.288913804994,284.3346,0.06795617
-211,0,937.6724,13,209.58088516825572,81.4563049613852,935.0,259.22721404916604,39.51034,0.042136613
-211,0,923.8845,12,188.18615145535492,109.2436375889638,880.0,11069.978774646921,38.013027,0.04114478
13,1,679.0393,11,130.66833065948222,58.31813324381304,440.0,1014.966135404769,46.97634,0.06918059
13,1,2564.8787,34,243.5539833648105,26.049976370634006,2480.0,3524.5715301445634,73.03513,0.028475083
13,1,2260.6606,27,135.80233373665524,113.22013909149851,2080.0,25212.518741380147,96.4858,0.042680357
-13,1,2862.2297,35,120.96003399572612,41.75809374533207,2640.0,7825.515058561515,128.16968,0.044779662
211,0,1371.0043,16,41.85053389313075,178.4788758510618,1280.0,3472.5614598302873,43.895134,0.032016773
13,1,2239.3843,31,67.03590836611048,82.08189693009037,2130.0,8149.769522585525,62.30174,0.027820924
2212,0,732.503,14,68.8762098878399,26.6721790476041,715.0,7785.507750348667,36.896477,0.05037041
-211,0,2642.5195,35,304.4640921463836,150.8747641877746,2615.0,33576.77057517284,99.72638,0.037739128
2212,0,3346.9663,25,36.44971853910274,62.11091214898022,2480.0,29620.287472584754,48.629345,0.01452938
13,1,2337.033,25,490.834772527316,52.14870159646313,1640.0,85555.74927871802,67.52474,0.028893363
2212,0,966.684,14,57.28289665139899,167.94689630480988,765.0,24148.29700927762,42.758423,0.044232056
13,1,4540.9346,60,64.46444709305257,59.57710654047413,4420.0,16872.275619837455,207.21973,0.04563372
2212,0,1174.4847,12,170.30340519989227,174.20561857740293,630.0,15423.26218753733,41.46337,0.03530346
13,1,3275.7136,41,243.7194718337226,93.70723575962721,3200.0,8411.720117424682,110.67065,0.0337852
13,1,2953.4053,38,284.68383160916375,18.849984448802687,2880.0,3206.103435876943,79.81862,0.027025962
13,1,2934.8782,40,362.89129445862795,71.20974751239609,2660.0,24074.781733236006,93.06003,0.03170831
22,0,863.4879,16,674.4188119272029,110.65029796769193,820.0,27594.093248070712,12.527975,0.014508571
13,1,4075.4392,58,121.2656310671093,117.14590557485371,4055.0,8669.998633422096,221.58926,0.054371875
13,1,2255.8628,28,495.0365783955671,111.51248571773856,2000.0,254562.50013954152,111.919304,0.049612638
13,1,1765.7415,29,81.41294563967203,68.60747654070232,1630.0,25817.757563352276,63.773907,0.036117353
22,0,600.5023,9,345.34727321468836,64.75935772322282,550.0,11526.26882632562,9.642258,0.016056987
13,1,4835.7134,64,461.0000963628308,86.6300478733615,4790.0,21688.32945848204,123.46891,0.025532719
130,0,2790.0562,27,812.4283937223169,98.29878753227209,2790.0,28595.609349972823,57.098606,0.020465039
-211,0,2739.5435,32,1138.5372610919096,122.0775860626817,2720.0,116706.1686801135,57.268097,0.020904249
211,0,1906.2223,13,334.5791966472631,134.03575767814144,1520.0,6955.7941139067825,13.843668,0.0072623575
13,1,3327.0593,49,86.91579138757034,69.50848918789394,3290.0,1559.6768800723707,118.03703,0.035477888
211,0,1432.5377,19,27.509464130422376,176.79655563091444,1360.0,12871.03617330938,43.654755,0.03047372
13,1,1697.3063,31,627.7396129272092,75.77681554302237,1430.0,10745.255405486141,97.936356,0.05770105
22,0,1568.8379,13,307.2916287968015,32.72910500238241,605.0,2357.111655416465,20.590145,0.013124457
211,0,3320.583,47,258.94161223780003,110.08321637365302,3245.0,91963.81384190786,148.67473,0.044773683
-211,0,2091.987,42,27.415330706402536,100.50420450764655,2020.0,77081.24736437465,92.344154,0.044141836
13,1,4679.049,72,74.15351603187003,143.640045553096,4640.0,2246.265163453167,225.27875,0.04814627
13,1,2268.5667,30,259.75476578337424,18.83812361362667,2240.0,4826.6463118236015,113.59413,0.050073083
2112,0,1711.2439,16,90.5077122599172,12.567410148058812,605.0,9517.846977669487,31.679436,0.01851252
22,0,1074.2866,17,297.9237828192561,103.80899703943693,1045.0,17079.629208450984,14.004406,0.013036005
211,0,1551.1389,18,39.22426075859954,174.92618872937607,820.0,11863.37453502715,17.050682,0.010992363
2212,0,945.7455,11,312.40526016824606,153.76007099538322,605.0,9982.743163658944,32.91515,0.03480339
13,1,1715.9486,24,107.52335854688816,144.1146602775627,1225.0,12088.981255990739,86.0133,0.0501258
-211,0,1173.5392,14,43.242651232105594,168.75107178001502,880.0,974.8845786209778,36.436398,0.031048302
2212,0,1703.717,29,167.7846686009397,89.21099493624735,1595.0,79880.50928334177,98.37523,0.05774153
22,0,1304.6857,15,535.4523790333485,30.360360825383157,660.0,618.8057053055552,25.414108,0.019479105
13,1,2196.006,36,207.8797710959061,159.48169792821525,1510.0,53737.69719098047,98.76362,0.0449742
2212,0,793.5469,18,138.148330784546,118.71566885966745,715.0,12234.817670176953,85.746666,0.10805495
-211,0,2431.0066,16,76.28659469027822,165.3142700193729,1040.0,21994.044338283467,60.332653,0.024817972
-211,0,1386.172,14,710.2809787616463,45.788582779961565,1200.0,1602.1499770146372,42.213768,0.030453485
13,1,5496.9556,77,141.55156903302625,50.91549527046769,5385.0,28530.38849715704,149.15677,0.027134432
211,0,2949.9282,51,331.12950073964186,77.15684587346927,2905.0,139667.40515567546,120.15994,0.040733173
13,1,1926.5686,21,30.20157384567546,165.86746045516585,1600.0,4766.747492583258,49.948082,0.025925929
2112,0,742.2639,14,411.1548346741985,48.17491272268774,715.0,38726.62231717716,32.64125,0.043975264
22,0,715.7616,10,356.81619608655683,54.56910595394096,385.0,1210.8345079689311,16.395182,0.022905925
2112,0,1597.407,23,544.2377786834123,83.05247826000961,1560.0,39182.68028312749,103.222534,0.06461881
22,0,3048.0115,17,268.78798150505634,67.28953644036399,880.0,4923.694443748781,22.145203,0.0072654593
13,1,3677.365,44,176.9749836505836,59.18127974566638,3340.0,60031.267995002534,140.43211,0.038188245
-211,0,1211.7684,14,192.81682472698117,5.492523801278792,1200.0,10834.586206477727,21.805317,0.017994624
130,0,3531.383,51,144.52818659765705,93.6187303467113,3525.0,41100.77510494086,131.59113,0.03726334
-211,0,1637.3884,19,994.8109534818524,71.06926952040453,1540.0,10513.249700523416,36.763035,0.022452239
13,1,2540.728,48,334.3468265141319,67.86717082819847,2205.0,85204.4434560848,142.50429,0.056087974
2112,0,1349.9852,14,705.1722840608289,54.93304333670021,880.0,8186.046395261476,21.896559,0.01621985
13,1,4552.3457,55,444.2848078524096,86.91580430836723,4540.0,97317.63157340015,106.82286,0.023465455
13,1,1610.7299,27,287.8943310148364,22.867290472246335,1290.0,18711.09338819908,142.82758,0.088672586
13,1,790.3298,12,109.1331217249317,95.06780582380046,720.0,42582.082915351515,40.32933,0.051028483
22,0,640.9767,10,105.63893424964397,66.131959766555,640.0,637.386873219154,123.040115,0.19195724
13,1,2375.2625,31,114.95880293463236,86.70773557121528,2080.0,11034.069122674266,72.19933,0.03039636
211,0,1589.2494,29,118.76713279188162,67.61680404923229,1540.0,7685.245581706657,101.25233,0.06371079
2212,0,1032.5979,21,129.07655069305372,17.332488389781286,990.0,6293.245080599578,40.315365,0.039042655
2212,0,1175.6597,16,91.38495185623135,55.226680485000486,1045.0,5811.411355284854,55.71799,0.04739296
13,1,3388.933,43,207.51755701148926,76.52718573866323,3360.0,13121.339921494853,113.41845,0.033467304
13,1,1946.1031,30,85.10374582646108,63.45776020700634,1910.0,895.676179292858,103.24619,0.053052787
-13,1,1611.682,26,24.892239187014862,129.14367830601438,1375.0,1572.4177942809356,57.11432,0.03543771
13,1,1823.9536,28,141.66634670784242,151.1524664182207,1545.0,22891.336531736975,54.64089,0.02995739
