event_id,track_idx,truth_vtx_id,pdg,is_muon,chord_length,polyline_length,nhits,z_depth,straightness_mse,total_energy,dedx_chord,dedx_poly,dca_to_reco_vertex
63,1,2167,2112,0,1666.0814208984375,2700.205810546875,14,880.0,29553.609375,36.439144134521484,0.021871166485291943,0.013494950641240726,76.74226707129758
64,0,2434,2212,0,874.9127197265625,3289.19287109375,18,795.0,47344.26171875,72.8717041015625,0.08329025565468653,0.022154889347467968,438.98435188501924
64,1,2435,13,1,1665.4478759765625,1780.6256103515625,22,1600.0,3664.965087890625,46.30400848388672,0.027802736520190167,0.026004348255299195,438.9844338122606
65,0,2596,13,1,1627.68115234375,1728.386962890625,20,1440.0,1519.6484375,49.16834259033203,0.030207600867978943,0.02844753151117322,707.9207622453998
65,1,2598,13,1,939.6506958007812,2177.23974609375,13,880.0,84005.8359375,38.295650482177734,0.04075519834478677,0.017589082943614772,707.9207555682489
66,0,2840,22,0,2748.600341796875,3541.6669921875,32,2050.0,46645.2578125,59.740478515625,0.021734872693994555,0.016867898265818176,42.05083904043191
66,1,2840,-211,0,1450.431396484375,2429.4609375,24,1450.0,10705.533203125,35.148414611816406,0.02423307623994545,0.014467577588625628,42.05083899469503
67,0,3846,13,1,4952.31005859375,6894.2158203125,67,4435.0,23686.466796875,145.3817596435547,0.02935635247459386,0.021087497611434632,124.56703416954991
67,1,3846,22,0,1389.64892578125,1617.2197265625,14,605.0,2557.205078125,23.140079498291016,0.016651744961614562,0.01430855629462094,124.56704791474432
68,0,4226,13,1,2401.04248046875,2530.1728515625,34,2400.0,4248.08837890625,93.70697784423828,0.03902762179615585,0.037035800849088175,1057.618150084184
68,1,4227,13,1,1664.005859375,2322.7568359375,18,1120.0,35363.3828125,51.58009338378906,0.030997543123533547,0.022206411185943426,1057.618148469365
69,0,4243,13,1,3323.080078125,4290.43505859375,53,3305.0,41807.6953125,178.69921875,0.05377517680850726,0.04165060566341987,143.27858987470003
69,1,4243,-211,0,1297.880126953125,2490.03271484375,27,1155.0,35704.36328125,128.43348693847656,0.09895635526832837,0.051579035959186496,143.27859154152287
70,0,4302,13,1,1225.3818359375,2152.026611328125,20,1215.0,53759.9375,30.59305763244629,0.02496614258121472,0.014215929055619697,80.50728263190922
70,1,4302,2112,0,817.5604248046875,1811.845458984375,13,680.0,23944.283203125,20.231149673461914,0.024745754637395846,0.011166045963325388,80.50727936548937
71,0,5253,13,1,5752.0869140625,6187.1494140625,76,5525.0,8365.6337890625,229.93675231933594,0.039974491998233656,0.037163601027109965,138.05363427675286
71,1,5252,13,1,1741.9073486328125,2327.93408203125,24,1200.0,29649.291015625,79.87853240966797,0.045856935199431244,0.034313055952155475,138.05358731058524
72,0,5483,13,1,1641.0023193359375,1823.277587890625,22,1600.0,2440.354736328125,63.65055465698242,0.03878760798018849,0.03490996383640114,1344.4355383240622
72,1,5482,-211,0,1498.944580078125,3899.47607421875,18,660.0,16287.7763671875,70.43975830078125,0.04699290369835416,0.018063903191121302,1344.43552612896
73,0,5742,211,0,1405.497802734375,1959.406494140625,24,1360.0,3506.28515625,28.700645446777344,0.02042027059091851,0.01464762188581249,584.9186847107786
73,1,5742,22,0,1590.10986328125,2629.656494140625,11,1440.0,42056.30859375,38.44775390625,0.024179306596408157,0.01462082747002086,584.9187060897168
74,0,284,13,1,6409.77294921875,8581.8115234375,88,6160.0,68814.5390625,176.32351684570312,0.027508543320117786,0.02054618845498434,69.01692157559113
74,1,284,-211,0,1690.0992431640625,1940.6214599609375,23,1375.0,3191.116943359375,43.8194580078125,0.025927150837472344,0.022580116169948226,69.01690804997207
75,0,637,2112,0,2927.89404296875,4667.60888671875,44,2910.0,63183.25390625,83.58193969726562,0.02854677746894057,0.017906800189512517,183.02643197444667
75,1,637,211,0,1530.181640625,2056.312255859375,23,1155.0,17166.263671875,40.729129791259766,0.02661718629340241,0.019806879852611797,183.02643172886698
76,0,677,13,1,1306.7462158203125,1638.9931640625,14,800.0,3484.462646484375,50.005218505859375,0.03826697020466863,0.030509717552398844,704.3800057762662
76,1,680,22,0,800.0,822.1994018554688,10,800.0,63.42094039916992,18.25150489807129,0.02281438112258911,0.02219839233266634,704.3800078517936
77,0,2109,13,1,3731.812744140625,12317.0029296875,63,3460.0,431294.34375,95.66195678710938,0.025634179243669085,0.007766658604629922,285.538510831419
77,1,2109,22,0,2819.468017578125,4045.23095703125,46,2580.0,46129.015625,58.954490661621094,0.020909792306231585,0.014573825645022537,285.5385094781112
78,0,2197,13,1,1996.6590576171875,2654.486572265625,29,1665.0,9051.412109375,109.78587341308594,0.05498478720954211,0.04135860944264745,1241.9669610223305
78,1,2193,211,0,1568.803955078125,1825.627197265625,11,880.0,7314.8623046875,20.406570434570312,0.013007725005100515,0.011177840944270946,1241.9669941647398
79,0,3273,-13,1,1589.8001708984375,3749.57275390625,20,1520.0,113275.234375,28.265670776367188,0.017779385921435346,0.007538371070922794,87.66743329387364
79,1,3273,22,0,843.5983276367188,953.3275146484375,13,720.0,825.0103759765625,24.80580711364746,0.02940476089270966,0.026020236206856152,87.66743718076803
80,0,3387,13,1,1763.958251953125,2327.16015625,35,1595.0,10065.2021484375,121.26522064208984,0.06874608313877052,0.05210867000984468,251.10790942509317
